Video,Frame,Overall Score,Overall Status,Blur Score,Blur Status,Brightness Score,Brightness Status,Contrast Score,Contrast Status,Sharpness Score,Sharpness Status,Noise Score,Noise Status,Resolution,Recommendations
Assault025_x264,motion_0069.jpg,85,GOOD,2063.25,SHARP,101.95,NORMAL,85.78,GOOD,101.94,SHARP,45.42,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0070.jpg,85,GOOD,2068.96,SHARP,101.88,NORMAL,85.79,GOOD,101.93,SHARP,45.49,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0071.jpg,85,GOOD,2072.51,SHARP,101.85,NORMAL,85.8,GOOD,102.19,SHARP,45.52,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0072.jpg,85,GOOD,2081.74,SHARP,101.76,NORMAL,85.77,GOOD,102.48,SHARP,45.63,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0073.jpg,85,GOOD,2087.39,SHARP,101.66,NORMAL,85.76,GOOD,102.58,SHARP,45.69,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0074.jpg,85,GOOD,2082.04,SHARP,101.58,NORMAL,85.76,GOOD,102.49,SHARP,45.63,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0075.jpg,85,GOOD,2074.68,SHARP,101.5,NORMAL,85.75,GOOD,102.39,SHARP,45.55,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0076.jpg,85,GOOD,2076.26,SHARP,101.47,NORMAL,85.76,GOOD,102.35,SHARP,45.57,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0077.jpg,85,GOOD,2078.33,SHARP,101.38,NORMAL,85.73,GOOD,102.27,SHARP,45.59,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0078.jpg,85,GOOD,2080.12,SHARP,101.49,NORMAL,85.65,GOOD,102.28,SHARP,45.61,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0079.jpg,85,GOOD,2076.24,SHARP,101.48,NORMAL,85.74,GOOD,102.34,SHARP,45.57,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0080.jpg,85,GOOD,2070.4,SHARP,101.46,NORMAL,85.72,GOOD,102.28,SHARP,45.5,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0081.jpg,85,GOOD,2071.25,SHARP,101.57,NORMAL,85.76,GOOD,102.22,SHARP,45.51,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0082.jpg,85,GOOD,2081.29,SHARP,101.67,NORMAL,85.83,GOOD,102.32,SHARP,45.62,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0083.jpg,85,GOOD,2088.69,SHARP,101.73,NORMAL,85.86,GOOD,102.37,SHARP,45.7,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0084.jpg,85,GOOD,2068.67,SHARP,101.71,NORMAL,85.86,GOOD,102.37,SHARP,45.48,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0085.jpg,85,GOOD,2057.71,SHARP,101.52,NORMAL,85.72,GOOD,102.37,SHARP,45.36,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0086.jpg,85,GOOD,2052.05,SHARP,101.2,NORMAL,85.48,GOOD,102.41,SHARP,45.3,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0087.jpg,85,GOOD,2079.07,SHARP,100.99,NORMAL,85.36,GOOD,103.73,SHARP,45.6,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0088.jpg,85,GOOD,2106.25,SHARP,100.99,NORMAL,85.5,GOOD,104.34,SHARP,45.89,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0089.jpg,85,GOOD,2072.93,SHARP,101.17,NORMAL,85.76,GOOD,104.57,SHARP,45.53,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0090.jpg,85,GOOD,2063.23,SHARP,101.13,NORMAL,85.95,GOOD,104.44,SHARP,45.42,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0091.jpg,85,GOOD,2113.63,SHARP,101.35,NORMAL,86.22,GOOD,105.37,SHARP,45.97,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0092.jpg,85,GOOD,2036.46,SHARP,101.52,NORMAL,86.34,GOOD,104.37,SHARP,45.13,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0093.jpg,85,GOOD,2023.16,SHARP,101.63,NORMAL,86.25,GOOD,103.17,SHARP,44.98,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0094.jpg,85,GOOD,1978.47,SHARP,101.84,NORMAL,86.36,GOOD,102.24,SHARP,44.48,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0095.jpg,85,GOOD,2014.2,SHARP,102.2,NORMAL,86.61,GOOD,103.26,SHARP,44.88,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0096.jpg,85,GOOD,2020.0,SHARP,102.13,NORMAL,86.65,GOOD,102.59,SHARP,44.94,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0097.jpg,85,GOOD,2043.49,SHARP,102.02,NORMAL,86.95,GOOD,102.7,SHARP,45.21,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0098.jpg,85,GOOD,2069.66,SHARP,102.36,NORMAL,87.09,GOOD,103.18,SHARP,45.49,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0099.jpg,85,GOOD,2066.98,SHARP,102.34,NORMAL,86.99,GOOD,103.03,SHARP,45.46,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0100.jpg,85,GOOD,2081.98,SHARP,102.61,NORMAL,87.0,GOOD,103.04,SHARP,45.63,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0101.jpg,85,GOOD,2092.79,SHARP,103.15,NORMAL,86.94,GOOD,103.47,SHARP,45.75,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0102.jpg,85,GOOD,2116.62,SHARP,103.55,NORMAL,86.95,GOOD,103.61,SHARP,46.01,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0103.jpg,85,GOOD,2122.07,SHARP,103.59,NORMAL,86.96,GOOD,103.76,SHARP,46.07,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0104.jpg,85,GOOD,2119.49,SHARP,103.55,NORMAL,86.99,GOOD,103.91,SHARP,46.04,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0105.jpg,85,GOOD,2122.35,SHARP,103.56,NORMAL,87.06,GOOD,104.04,SHARP,46.07,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0106.jpg,85,GOOD,2125.4,SHARP,103.61,NORMAL,87.1,GOOD,104.23,SHARP,46.1,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0107.jpg,85,GOOD,2134.79,SHARP,103.6,NORMAL,87.09,GOOD,104.66,SHARP,46.2,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0108.jpg,85,GOOD,2140.75,SHARP,103.73,NORMAL,87.17,GOOD,105.08,SHARP,46.27,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0109.jpg,85,GOOD,2129.98,SHARP,103.82,NORMAL,87.23,GOOD,105.08,SHARP,46.15,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0110.jpg,85,GOOD,2124.53,SHARP,104.03,NORMAL,87.29,GOOD,105.12,SHARP,46.09,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0111.jpg,85,GOOD,2124.22,SHARP,104.07,NORMAL,87.3,GOOD,105.11,SHARP,46.09,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0112.jpg,85,GOOD,2126.53,SHARP,104.05,NORMAL,87.26,GOOD,105.1,SHARP,46.11,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0113.jpg,85,GOOD,2117.92,SHARP,103.98,NORMAL,87.22,GOOD,105.09,SHARP,46.02,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0114.jpg,85,GOOD,2115.11,SHARP,103.92,NORMAL,87.21,GOOD,104.91,SHARP,45.99,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0115.jpg,85,GOOD,2122.6,SHARP,103.76,NORMAL,87.19,GOOD,104.65,SHARP,46.07,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0116.jpg,85,GOOD,2119.16,SHARP,103.59,NORMAL,87.08,GOOD,104.38,SHARP,46.03,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0117.jpg,85,GOOD,2117.24,SHARP,103.43,NORMAL,86.98,GOOD,104.28,SHARP,46.01,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0118.jpg,85,GOOD,2117.16,SHARP,103.22,NORMAL,86.87,GOOD,104.05,SHARP,46.01,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0119.jpg,85,GOOD,2124.99,SHARP,103.15,NORMAL,86.83,GOOD,104.11,SHARP,46.1,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0120.jpg,85,GOOD,2117.89,SHARP,103.13,NORMAL,86.85,GOOD,104.01,SHARP,46.02,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0121.jpg,85,GOOD,2113.12,SHARP,103.19,NORMAL,86.91,GOOD,103.98,SHARP,45.97,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0122.jpg,85,GOOD,2114.14,SHARP,103.29,NORMAL,86.94,GOOD,104.02,SHARP,45.98,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0123.jpg,85,GOOD,2112.29,SHARP,103.37,NORMAL,86.99,GOOD,104.01,SHARP,45.96,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0124.jpg,85,GOOD,2113.13,SHARP,103.46,NORMAL,87.04,GOOD,103.95,SHARP,45.97,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0125.jpg,85,GOOD,2119.83,SHARP,103.53,NORMAL,87.08,GOOD,103.99,SHARP,46.04,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0126.jpg,85,GOOD,2122.2,SHARP,103.47,NORMAL,87.06,GOOD,104.17,SHARP,46.07,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0127.jpg,85,GOOD,2119.45,SHARP,103.51,NORMAL,87.08,GOOD,104.28,SHARP,46.04,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0128.jpg,85,GOOD,2091.25,SHARP,103.53,NORMAL,87.01,GOOD,103.37,SHARP,45.73,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0129.jpg,85,GOOD,2090.82,SHARP,103.57,NORMAL,87.02,GOOD,103.15,SHARP,45.73,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0130.jpg,85,GOOD,2087.76,SHARP,103.58,NORMAL,87.02,GOOD,103.03,SHARP,45.69,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0131.jpg,85,GOOD,2082.75,SHARP,103.51,NORMAL,87.0,GOOD,102.67,SHARP,45.64,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0132.jpg,85,GOOD,2082.57,SHARP,103.5,NORMAL,87.01,GOOD,102.71,SHARP,45.64,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0133.jpg,85,GOOD,2074.25,SHARP,103.5,NORMAL,87.01,GOOD,102.88,SHARP,45.54,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0134.jpg,85,GOOD,2066.2,SHARP,103.5,NORMAL,86.98,GOOD,102.52,SHARP,45.46,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0135.jpg,85,GOOD,2062.97,SHARP,103.69,NORMAL,87.05,GOOD,102.69,SHARP,45.42,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0136.jpg,85,GOOD,2059.16,SHARP,103.94,NORMAL,87.15,GOOD,102.77,SHARP,45.38,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0137.jpg,85,GOOD,2067.55,SHARP,104.13,NORMAL,87.25,GOOD,102.8,SHARP,45.47,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0138.jpg,85,GOOD,2059.4,SHARP,104.11,NORMAL,87.24,GOOD,102.28,SHARP,45.38,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0139.jpg,85,GOOD,2060.39,SHARP,104.08,NORMAL,87.21,GOOD,102.06,SHARP,45.39,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0140.jpg,85,GOOD,2064.04,SHARP,103.98,NORMAL,87.14,GOOD,102.03,SHARP,45.43,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0141.jpg,85,GOOD,2060.52,SHARP,103.88,NORMAL,87.08,GOOD,101.97,SHARP,45.39,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0142.jpg,85,GOOD,2051.87,SHARP,103.87,NORMAL,87.05,GOOD,102.0,SHARP,45.3,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0143.jpg,85,GOOD,2054.39,SHARP,103.72,NORMAL,86.96,GOOD,102.14,SHARP,45.33,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0144.jpg,85,GOOD,2053.78,SHARP,103.68,NORMAL,86.91,GOOD,102.22,SHARP,45.32,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0145.jpg,85,GOOD,2059.66,SHARP,103.64,NORMAL,86.89,GOOD,102.18,SHARP,45.38,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0146.jpg,85,GOOD,2058.6,SHARP,103.55,NORMAL,86.85,GOOD,101.83,SHARP,45.37,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0147.jpg,85,GOOD,2057.35,SHARP,103.47,NORMAL,86.82,GOOD,101.55,SHARP,45.36,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0148.jpg,85,GOOD,2055.48,SHARP,103.45,NORMAL,86.79,GOOD,101.48,SHARP,45.34,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0149.jpg,85,GOOD,2055.14,SHARP,103.52,NORMAL,86.85,GOOD,101.51,SHARP,45.33,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0150.jpg,85,GOOD,2050.39,SHARP,103.65,NORMAL,86.92,GOOD,101.48,SHARP,45.28,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0151.jpg,85,GOOD,2046.02,SHARP,103.48,NORMAL,86.83,GOOD,101.48,SHARP,45.23,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0152.jpg,85,GOOD,2044.74,SHARP,103.56,NORMAL,86.9,GOOD,101.64,SHARP,45.22,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0153.jpg,85,GOOD,2048.3,SHARP,103.64,NORMAL,86.97,GOOD,101.77,SHARP,45.26,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0154.jpg,85,GOOD,2050.49,SHARP,103.54,NORMAL,86.88,GOOD,101.65,SHARP,45.28,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0155.jpg,85,GOOD,2063.98,SHARP,103.69,NORMAL,86.93,GOOD,101.6,SHARP,45.43,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0156.jpg,85,GOOD,2065.39,SHARP,103.74,NORMAL,86.95,GOOD,101.32,SHARP,45.45,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0157.jpg,85,GOOD,2052.11,SHARP,103.76,NORMAL,86.99,GOOD,101.38,SHARP,45.3,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0158.jpg,85,GOOD,2054.43,SHARP,103.75,NORMAL,86.99,GOOD,101.69,SHARP,45.33,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0159.jpg,85,GOOD,2058.74,SHARP,103.62,NORMAL,86.91,GOOD,101.63,SHARP,45.37,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0160.jpg,85,GOOD,2042.64,SHARP,103.62,NORMAL,86.87,GOOD,101.24,SHARP,45.2,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0161.jpg,85,GOOD,2036.28,SHARP,103.5,NORMAL,86.77,GOOD,100.73,SHARP,45.13,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0162.jpg,85,GOOD,2032.87,SHARP,103.41,NORMAL,86.71,GOOD,100.46,SHARP,45.09,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0163.jpg,85,GOOD,2022.97,SHARP,103.32,NORMAL,86.63,GOOD,100.29,SHARP,44.98,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0164.jpg,85,GOOD,2020.9,SHARP,103.24,NORMAL,86.56,GOOD,100.09,SHARP,44.95,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0165.jpg,85,GOOD,2015.12,SHARP,103.18,NORMAL,86.55,GOOD,99.77,SHARP,44.89,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0166.jpg,85,GOOD,2024.05,SHARP,103.0,NORMAL,86.51,GOOD,100.07,SHARP,44.99,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0167.jpg,85,GOOD,2024.4,SHARP,103.06,NORMAL,86.54,GOOD,99.72,SHARP,44.99,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0168.jpg,85,GOOD,2025.88,SHARP,103.02,NORMAL,86.52,GOOD,99.51,SHARP,45.01,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0169.jpg,85,GOOD,2026.98,SHARP,102.9,NORMAL,86.42,GOOD,99.59,SHARP,45.02,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0170.jpg,85,GOOD,2035.13,SHARP,102.82,NORMAL,86.36,GOOD,99.94,SHARP,45.11,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0171.jpg,85,GOOD,2041.87,SHARP,102.77,NORMAL,86.36,GOOD,100.02,SHARP,45.19,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0172.jpg,85,GOOD,2043.87,SHARP,102.79,NORMAL,86.41,GOOD,100.23,SHARP,45.21,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0173.jpg,85,GOOD,2053.36,SHARP,102.76,NORMAL,86.43,GOOD,100.45,SHARP,45.31,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0174.jpg,85,GOOD,2063.42,SHARP,102.68,NORMAL,86.42,GOOD,100.87,SHARP,45.42,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0175.jpg,85,GOOD,2070.33,SHARP,102.63,NORMAL,86.42,GOOD,101.13,SHARP,45.5,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0176.jpg,85,GOOD,2077.76,SHARP,102.65,NORMAL,86.46,GOOD,101.4,SHARP,45.58,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0177.jpg,85,GOOD,2077.32,SHARP,102.69,NORMAL,86.54,GOOD,101.47,SHARP,45.58,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0178.jpg,85,GOOD,2076.07,SHARP,102.81,NORMAL,86.59,GOOD,101.29,SHARP,45.56,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0179.jpg,85,GOOD,2088.23,SHARP,103.01,NORMAL,86.55,GOOD,101.41,SHARP,45.7,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0180.jpg,85,GOOD,2089.55,SHARP,103.03,NORMAL,86.68,GOOD,101.56,SHARP,45.71,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0181.jpg,85,GOOD,2077.12,SHARP,103.28,NORMAL,86.81,GOOD,101.5,SHARP,45.58,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0182.jpg,85,GOOD,2075.48,SHARP,103.54,NORMAL,86.92,GOOD,101.17,SHARP,45.56,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0183.jpg,85,GOOD,2072.61,SHARP,103.62,NORMAL,86.91,GOOD,101.28,SHARP,45.53,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0184.jpg,85,GOOD,2064.05,SHARP,103.7,NORMAL,86.91,GOOD,101.79,SHARP,45.43,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0185.jpg,85,GOOD,2069.3,SHARP,103.84,NORMAL,87.0,GOOD,101.95,SHARP,45.49,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0186.jpg,85,GOOD,2072.59,SHARP,103.72,NORMAL,87.01,GOOD,102.26,SHARP,45.53,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0187.jpg,85,GOOD,2064.12,SHARP,103.39,NORMAL,86.93,GOOD,102.42,SHARP,45.43,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0188.jpg,85,GOOD,2067.15,SHARP,103.12,NORMAL,86.89,GOOD,102.7,SHARP,45.47,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0189.jpg,85,GOOD,2083.3,SHARP,103.07,NORMAL,86.93,GOOD,103.05,SHARP,45.64,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0190.jpg,85,GOOD,2080.62,SHARP,103.08,NORMAL,86.98,GOOD,103.12,SHARP,45.61,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0191.jpg,85,GOOD,2079.54,SHARP,103.15,NORMAL,87.03,GOOD,103.06,SHARP,45.6,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0192.jpg,85,GOOD,2091.62,SHARP,103.23,NORMAL,87.07,GOOD,103.4,SHARP,45.73,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0193.jpg,85,GOOD,2089.57,SHARP,103.37,NORMAL,87.16,GOOD,103.43,SHARP,45.71,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0194.jpg,85,GOOD,2086.55,SHARP,103.42,NORMAL,87.19,GOOD,103.15,SHARP,45.68,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0195.jpg,85,GOOD,2087.99,SHARP,103.43,NORMAL,87.2,GOOD,103.17,SHARP,45.69,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0196.jpg,85,GOOD,2078.23,SHARP,103.34,NORMAL,87.19,GOOD,103.12,SHARP,45.59,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0197.jpg,85,GOOD,2091.89,SHARP,103.29,NORMAL,87.21,GOOD,103.42,SHARP,45.74,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0198.jpg,85,GOOD,2095.21,SHARP,103.24,NORMAL,87.2,GOOD,103.67,SHARP,45.77,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0199.jpg,85,GOOD,2085.43,SHARP,103.14,NORMAL,87.15,GOOD,103.71,SHARP,45.67,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0200.jpg,85,GOOD,2085.37,SHARP,103.12,NORMAL,87.11,GOOD,103.89,SHARP,45.67,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0201.jpg,85,GOOD,2085.15,SHARP,103.22,NORMAL,87.09,GOOD,103.81,SHARP,45.66,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0202.jpg,85,GOOD,2089.86,SHARP,103.25,NORMAL,86.98,GOOD,103.81,SHARP,45.71,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0203.jpg,85,GOOD,2087.01,SHARP,103.36,NORMAL,87.0,GOOD,103.8,SHARP,45.68,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0204.jpg,85,GOOD,2082.52,SHARP,103.46,NORMAL,87.02,GOOD,103.85,SHARP,45.63,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0205.jpg,85,GOOD,2082.42,SHARP,103.47,NORMAL,87.02,GOOD,103.75,SHARP,45.63,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0206.jpg,85,GOOD,2075.22,SHARP,103.39,NORMAL,86.97,GOOD,103.31,SHARP,45.55,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0207.jpg,85,GOOD,2062.38,SHARP,103.35,NORMAL,86.92,GOOD,102.81,SHARP,45.41,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0208.jpg,85,GOOD,2064.26,SHARP,103.34,NORMAL,86.91,GOOD,102.54,SHARP,45.43,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0209.jpg,85,GOOD,2074.78,SHARP,103.34,NORMAL,86.88,GOOD,102.63,SHARP,45.55,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0210.jpg,85,GOOD,2072.51,SHARP,103.24,NORMAL,86.79,GOOD,102.62,SHARP,45.52,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0211.jpg,85,GOOD,2074.64,SHARP,103.12,NORMAL,86.72,GOOD,102.46,SHARP,45.55,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0212.jpg,85,GOOD,2074.03,SHARP,103.03,NORMAL,86.68,GOOD,102.27,SHARP,45.54,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0213.jpg,85,GOOD,2062.43,SHARP,102.96,NORMAL,86.67,GOOD,102.16,SHARP,45.41,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0214.jpg,85,GOOD,2055.99,SHARP,102.87,NORMAL,86.66,GOOD,102.03,SHARP,45.34,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0215.jpg,85,GOOD,2058.5,SHARP,102.81,NORMAL,86.62,GOOD,102.02,SHARP,45.37,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0216.jpg,85,GOOD,2060.95,SHARP,102.68,NORMAL,86.56,GOOD,102.24,SHARP,45.4,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0217.jpg,85,GOOD,2060.78,SHARP,102.63,NORMAL,86.54,GOOD,102.25,SHARP,45.4,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0218.jpg,85,GOOD,2066.71,SHARP,102.64,NORMAL,86.56,GOOD,102.78,SHARP,45.46,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0219.jpg,85,GOOD,2077.48,SHARP,102.68,NORMAL,86.57,GOOD,103.29,SHARP,45.58,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0220.jpg,85,GOOD,2081.39,SHARP,102.78,NORMAL,86.61,GOOD,103.62,SHARP,45.62,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0221.jpg,85,GOOD,2088.7,SHARP,102.83,NORMAL,86.64,GOOD,103.94,SHARP,45.7,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0222.jpg,85,GOOD,2091.45,SHARP,102.94,NORMAL,86.68,GOOD,103.96,SHARP,45.73,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0223.jpg,85,GOOD,2097.36,SHARP,103.1,NORMAL,86.74,GOOD,103.88,SHARP,45.8,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0224.jpg,85,GOOD,2096.15,SHARP,103.14,NORMAL,86.75,GOOD,103.8,SHARP,45.78,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0225.jpg,85,GOOD,2095.48,SHARP,103.14,NORMAL,86.72,GOOD,103.61,SHARP,45.78,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0226.jpg,85,GOOD,2085.15,SHARP,103.07,NORMAL,86.66,GOOD,103.35,SHARP,45.66,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0227.jpg,85,GOOD,2079.5,SHARP,103.13,NORMAL,86.69,GOOD,103.1,SHARP,45.6,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0228.jpg,85,GOOD,2068.68,SHARP,103.09,NORMAL,86.7,GOOD,102.54,SHARP,45.48,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0229.jpg,85,GOOD,2058.93,SHARP,103.13,NORMAL,86.62,GOOD,102.21,SHARP,45.38,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0230.jpg,85,GOOD,2049.63,SHARP,102.94,NORMAL,86.67,GOOD,101.86,SHARP,45.27,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0231.jpg,85,GOOD,2049.59,SHARP,102.81,NORMAL,86.66,GOOD,101.7,SHARP,45.27,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0232.jpg,85,GOOD,2046.55,SHARP,102.77,NORMAL,86.66,GOOD,101.47,SHARP,45.24,HIGH,320x240,Apply Denoising
Assault025_x264,motion_0233.jpg,85,GOOD,2049.56,SHARP,102.8,NORMAL,86.7,GOOD,101.57,SHARP,45.27,HIGH,320x240,Apply Denoising
